,CDSCode,School,District,County,Street,City,Zip,State,Latitude,Longitude,type,grade_0,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Ungraded Elementary Enrollmnet,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Secondary Enrollment,Total Enrollment,sw_rank_2108,sw_rank_2017,sw_rank_2016,ss_rank_2018_,ss_rank_2017,ss_rank_2016,school_parcel_id,school_id,list_grades,school_node_id,school_zone_id
64,1611500133876,Castro Valley Virtual Academy,Castro Valley Unified,Alameda,18400 Clifton Way,Castro Valley,94546-2020,CA,37.713501,-122.09222,public,0,0,0,0,0,0,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,,,,,,,194291,1064,[0 0 0 0 0 0 0 0 1 1 1 1 0],2459972364,851
65,1611500135533,Redwood Continuation High,Castro Valley Unified,Alameda,18400 Clifton Way,Castro Valley,94546-0146,CA,37.7128,-122.09305,public,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,48.0,60.0,0.0,117.0,,,,,,,194176,1065,[0 0 0 0 0 0 0 0 0 0 1 1 1],575671796,851
66,1611506090351,Castro Valley Elementary,Castro Valley Unified,Alameda,20185 San Miguel Avenue,Castro Valley,94546-0146,CA,37.698047,-122.08102,public,1,1,1,1,1,1,0,0,0,0,0,0,0,113.0,75.0,74.0,88.0,50.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,8.0,8.0,8.0,,8.0,8.0,186451,1066,[1 1 1 1 1 1 0 0 0 0 0 0 0],575671703,848
67,1611506090369,Chabot Elementary,Castro Valley Unified,Alameda,19104 Lake Chabot Road,Castro Valley,94546-2936,CA,37.707084,-122.09012,public,1,1,1,1,1,1,0,0,0,0,0,0,0,80.0,79.0,75.0,75.0,79.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,9.0,9.0,9.0,,3.0,4.0,188990,1067,[1 1 1 1 1 1 0 0 0 0 0 0 0],2459972364,852
68,1611506090385,Creekside Middle,Castro Valley Unified,Alameda,19722 Center Street,Castro Valley,94546-4704,CA,37.699926,-122.06123999999998,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,260.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,8.0,9.0,9.0,,5.0,5.0,190456,1068,[0 0 0 0 0 0 1 1 1 0 0 0 0],53050576,846
69,1611506090393,Independent Elementary,Castro Valley Unified,Alameda,21201 Independent School Road,Castro Valley,94552-4826,CA,37.699109,-122.04975,public,1,1,1,1,1,1,0,0,0,0,0,0,0,121.0,98.0,90.0,100.0,125.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,9.0,10.0,10.0,,5.0,5.0,199499,1069,[1 1 1 1 1 1 0 0 0 0 0 0 0],53062979,844
70,1611506090401,Marshall Elementary,Castro Valley Unified,Alameda,20111 Marshall Street,Castro Valley,94546-4656,CA,37.697794,-122.06573,public,1,1,1,1,1,1,0,0,0,0,0,0,0,71.0,70.0,76.0,81.0,89.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,9.0,8.0,8.0,,5.0,5.0,190359,1070,[1 1 1 1 1 1 0 0 0 0 0 0 0],3969163289,846
71,1611506090419,Palomares Elementary,Castro Valley Unified,Alameda,6395 Palo Verde Road,Castro Valley,94552-9708,CA,37.695582,-122.0248,public,1,1,1,1,1,1,0,0,0,0,0,0,0,25.0,18.0,24.0,22.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,9.0,9.0,9.0,,3.0,4.0,199635,1071,[1 1 1 1 1 1 0 0 0 0 0 0 0],657794023,820
72,1611506090435,Proctor Elementary,Castro Valley Unified,Alameda,17520 Redwood Road,Castro Valley,94546-1434,CA,37.716742,-122.07366,public,1,1,1,1,1,1,0,0,0,0,0,0,0,98.0,77.0,79.0,77.0,88.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,10.0,10.0,10.0,,8.0,7.0,195034,1072,[1 1 1 1 1 1 0 0 0 0 0 0 0],53034890,850
73,1611506090468,Stanton Elementary,Castro Valley Unified,Alameda,2644 Somerset Avenue,Castro Valley,94546-4016,CA,37.699908,-122.09352,public,1,1,1,1,1,1,0,0,0,0,0,0,0,97.0,79.0,75.0,72.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,8.0,8.0,9.0,,5.0,5.0,186982,1073,[1 1 1 1 1 1 0 0 0 0 0 0 0],53035009,852
74,1611506090484,Vannoy Elementary,Castro Valley Unified,Alameda,5100 Vannoy,Castro Valley,94546-0146,CA,37.706636,-122.05868,public,1,1,1,1,1,1,0,0,0,0,0,0,0,72.0,73.0,74.0,79.0,71.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,9.0,9.0,10.0,,3.0,6.0,193203,1074,[1 1 1 1 1 1 0 0 0 0 0 0 0],53050575,845
75,1611506097653,Canyon Middle,Castro Valley Unified,Alameda,19600 Cull Canyon Road,Castro Valley,94552-3715,CA,37.705772,-122.05426,public,0,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,456.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.0,9.0,9.0,9.0,,2.0,3.0,197160,1075,[0 0 0 0 0 0 1 1 1 0 0 0 0],53008980,844
76,1611506113005,Jensen Ranch Elementary,Castro Valley Unified,Alameda,20001 Carson Lane,Castro Valley,94552-1001,CA,37.713125,-122.03122,public,1,1,1,1,1,1,0,0,0,0,0,0,0,60.0,65.0,71.0,73.0,75.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,10.0,10.0,10.0,,6.0,7.0,200828,1076,[1 1 1 1 1 1 0 0 0 0 0 0 0],53137681,844
77,1611680119933,Emeryville Preschool Students,Emery Unified,Alameda,1275 - 61st Street,Emeryville,94608-2132,CA,37.842955,-122.28843,public,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,98898,1077,[1 0 0 0 0 0 0 0 0 0 0 0 0],53064347,991
78,1611680132746,Emery Secondary,Emery Unified,Alameda,1100 47th Street,Emeryville,94608-2908,CA,37.835677,-122.28282,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,47.0,41.0,35.0,0.0,177.0,3.0,2.0,2.0,,1.0,4.0,98634,1078,[0 0 0 0 0 0 0 0 0 1 1 1 1],2387017090,991
79,1611686090492,Anna Yates Elementary,Emery Unified,Alameda,4727 San Pablo,Emeryville,94608-3643,CA,37.836311,-122.28182,public,1,1,1,1,1,1,1,1,1,0,0,0,0,63.0,74.0,42.0,63.0,55.0,53.0,66.0,60.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,2.0,2.0,2.0,,1.0,3.0,98615,1079,[1 1 1 1 1 1 1 1 1 0 0 0 0],283261586,991
80,1611760127233,Young Adult Program,Fremont Unified,Alameda,4700 Calaveras Avenue,Fremont,94538-1124,CA,37.53812,-121.99201,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,,,,,,,307225,1080,[0 0 0 0 0 0 0 0 0 1 1 1 1],4184064480,764
81,1611760128298,Glankler Early Learning Center,Fremont Unified,Alameda,39207 Sundale Drive,Fremont,94538-1916,CA,37.540113,-121.98438,public,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,307771,1081,[0 1 0 0 0 0 0 0 0 0 0 0 0],1666819847,764
82,1611760130062,American High,Fremont Unified,Alameda,36300 Fremont Boulevard,Fremont,94536-3511,CA,37.563645,-122.01747,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,573.0,516.0,510.0,0.0,2200.0,10.0,10.0,10.0,,5.0,1.0,312005,1082,[0 0 0 0 0 0 0 0 0 1 1 1 1],4000200250,785
83,1611760130138,Robertson High (Continuation),Fremont Unified,Alameda,4455 Seneca Park Avenue,Fremont,94538-4028,CA,37.518632,-121.96492,public,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,48.0,108.0,0.0,161.0,,,,,,,338502,1083,[0 0 0 0 0 0 0 0 0 0 1 1 1],2502491341,758
84,1611760130435,Vista Alternative,Fremont Unified,Alameda,4455 Seneca Park Avenue,Fremont,94538-4028,CA,37.518632,-121.96492,public,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,8.0,11.0,0.0,31.0,,,,,,,338502,1084,[0 0 0 0 0 0 0 0 0 0 1 1 1],2502491341,758
85,1611760130534,Circle of Independent Learning,Fremont Unified,Alameda,4700 Calaveras Avenue,Fremont,94538-1124,CA,37.537962,-121.99206,public,1,1,1,1,1,1,1,1,1,1,1,1,1,8.0,9.0,5.0,10.0,19.0,16.0,31.0,23.0,31.0,0.0,36.0,46.0,62.0,43.0,0.0,339.0,8.0,7.0,8.0,,4.0,7.0,307219,1085,[1 1 1 1 1 1 1 1 1 1 1 1 1],4184064480,764
86,1611760134270,Irvington High,Fremont Unified,Alameda,41800 Blacow Road,Fremont,94538-3353,CA,37.522654,-121.96902,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,535.0,621.0,495.0,0.0,2249.0,10.0,10.0,10.0,,4.0,3.0,335673,1086,[0 0 0 0 0 0 0 0 0 1 1 1 1],2502491342,760
87,1611760134452,John F. Kennedy High,Fremont Unified,Alameda,39999 Blacow Road,Fremont,94538-1913,CA,37.528399,-121.98312,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,315.0,362.0,362.0,0.0,1385.0,7.0,7.0,7.0,,5.0,7.0,342806,1087,[0 0 0 0 0 0 0 0 0 1 1 1 1],1666841937,764
88,1611760135244,Mission San Jose High,Fremont Unified,Alameda,41717 Palm Avenue,Fremont,94539-4799,CA,37.54504,-121.93193,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,497.0,535.0,476.0,0.0,2003.0,10.0,10.0,10.0,,3.0,2.0,318336,1088,[0 0 0 0 0 0 0 0 0 1 1 1 1],3258629567,756
89,1611760138693,Washington High,Fremont Unified,Alameda,38442 Fremont Boulevard,Fremont,94536-6031,CA,37.552082,-121.99484,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,469.0,480.0,430.0,0.0,1897.0,9.0,10.0,9.0,,7.0,6.0,305960,1089,[0 0 0 0 0 0 0 0 0 1 1 1 1],4177304597,775
90,1611766000541,John Blacow Elementary,Fremont Unified,Alameda,40404 Sundale Drive,Fremont,94538-3314,CA,37.527561,-121.97712,public,1,1,1,1,1,1,1,0,0,0,0,0,0,95.0,74.0,49.0,57.0,43.0,55.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,6.0,6.0,6.0,,8.0,7.0,335238,1090,[1 1 1 1 1 1 1 0 0 0 0 0 0],612070498,760
91,1611766000558,Brier Elementary,Fremont Unified,Alameda,39201 Sundale Drive,Fremont,94538-1916,CA,37.539776,-121.9847,public,1,1,1,1,1,1,1,0,0,0,0,0,0,139.0,95.0,95.0,112.0,105.0,95.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.0,8.0,8.0,7.0,,8.0,8.0,307764,1091,[1 1 1 1 1 1 1 0 0 0 0 0 0],1666819847,764
92,1611766000566,Cabrillo Elementary,Fremont Unified,Alameda,36700 San Pedro Drive,Fremont,94536-6406,CA,37.550826,-122.02333,public,1,1,1,1,1,1,1,0,0,0,0,0,0,48.0,73.0,85.0,63.0,59.0,58.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,7.0,6.0,5.0,,7.0,7.0,302640,1092,[1 1 1 1 1 1 1 0 0 0 0 0 0],257394319,785
93,1611766000590,E. M. Grimmer Elementary,Fremont Unified,Alameda,43030 Newport Drive,Fremont,94538-6113,CA,37.519634,-121.951,public,1,1,1,1,1,1,1,0,0,0,0,0,0,97.0,70.0,75.0,71.0,55.0,57.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,8.0,8.0,8.0,,10.0,10.0,339467,1093,[1 1 1 1 1 1 1 0 0 0 0 0 0],53121919,757
94,1611766000624,Glenmoor Elementary,Fremont Unified,Alameda,4620 Mattos Drive,Fremont,94536-6784,CA,37.545703,-122.00487,public,1,1,1,1,1,1,1,0,0,0,0,0,0,98.0,97.0,97.0,87.0,92.0,89.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,9.0,9.0,9.0,,7.0,8.0,304829,1094,[1 1 1 1 1 1 1 0 0 0 0 0 0],612071280,775
95,1611766000640,Harvey Green Elementary,Fremont Unified,Alameda,42875 Gatewood Street,Fremont,94538-4131,CA,37.518135,-121.9581,public,1,1,1,1,1,1,1,0,0,0,0,0,0,72.0,53.0,71.0,72.0,78.0,77.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,10.0,10.0,10.0,,9.0,9.0,337160,1095,[1 1 1 1 1 1 1 0 0 0 0 0 0],4177267964,758
96,1611766000665,J. Haley Durham Elementary,Fremont Unified,Alameda,40292 Leslie Street,Fremont,94538-3520,CA,37.542078,-121.96689,public,1,1,1,1,1,1,1,0,0,0,0,0,0,142.0,122.0,96.0,82.0,57.0,58.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,9.0,9.0,9.0,,9.0,9.0,333602,1096,[1 1 1 1 1 1 1 0 0 0 0 0 0],2502491389,762
97,1611766000673,James Leitch Elementary,Fremont Unified,Alameda,47100 Fernald Street,Fremont,94539-7005,CA,37.486506,-121.92328,public,1,1,1,0,0,0,0,0,0,0,0,0,0,343.0,298.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.0,,,10.0,,,7.0,327332,1097,[1 1 1 0 0 0 0 0 0 0 0 0 0],4183749177,749
98,1611766000681,Joseph Azevada Elementary,Fremont Unified,Alameda,39450 Royal Palm Drive,Fremont,94538-1843,CA,37.53097,-121.99417,public,1,1,1,1,1,1,1,0,0,0,0,0,0,101.0,100.0,96.0,113.0,86.0,58.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,10.0,9.0,9.0,,8.0,7.0,342297,1098,[1 1 1 1 1 1 1 0 0 0 0 0 0],257395063,765
99,1611766000715,Tom Maloney Elementary,Fremont Unified,Alameda,38700 Logan Drive,Fremont,94536-6899,CA,37.545405,-121.99843,public,1,1,1,1,1,1,1,0,0,0,0,0,0,98.0,73.0,71.0,84.0,106.0,72.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,9.0,9.0,8.0,,6.0,4.0,304986,1099,[1 1 1 1 1 1 1 0 0 0 0 0 0],4177304596,775
100,1611766000723,John G. Mattos Elementary,Fremont Unified,Alameda,37944 Farwell Drive,Fremont,94536-7008,CA,37.538095,-122.01172,public,1,1,1,1,1,1,1,0,0,0,0,0,0,103.0,78.0,79.0,90.0,92.0,90.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,8.0,8.0,9.0,,2.0,2.0,306254,1100,[1 1 1 1 1 1 1 0 0 0 0 0 0],5221950757,766
101,1611766000749,Mission Valley Elementary,Fremont Unified,Alameda,41700 Denise Street,Fremont,94539-4562,CA,37.535791,-121.94741,public,1,1,1,1,1,1,1,0,0,0,0,0,0,113.0,78.0,75.0,94.0,96.0,124.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,10.0,10.0,10.0,,4.0,5.0,332348,1101,[1 1 1 1 1 1 1 0 0 0 0 0 0],611603851,756
102,1611766000756,Niles Elementary,Fremont Unified,Alameda,37141 Second Street,Fremont,94536-2835,CA,37.57705,-121.98446,public,1,1,1,1,1,1,1,0,0,0,0,0,0,47.0,72.0,96.0,84.0,101.0,90.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,10.0,10.0,9.0,,4.0,3.0,313457,1102,[1 1 1 1 1 1 1 0 0 0 0 0 0],2500322399,782
103,1611766000764,O. N. Hirsch Elementary,Fremont Unified,Alameda,41399 Chapel Way,Fremont,94538-4202,CA,37.528227,-121.9629,public,1,1,1,1,1,1,1,0,0,0,0,0,0,48.0,75.0,75.0,86.0,91.0,90.0,90.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,563.0,10.0,10.0,10.0,,8.0,8.0,336110,1103,[1 1 1 1 1 1 1 0 0 0 0 0 0],53026902,761
104,1611766000798,Parkmont Elementary,Fremont Unified,Alameda,2601 Parkside Drive,Fremont,94536-5246,CA,37.560232,-121.98468,public,1,1,1,1,1,1,1,0,0,0,0,0,0,191.0,120.0,120.0,112.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.0,10.0,10.0,10.0,,7.0,6.0,309146,1104,[1 1 1 1 1 1 1 0 0 0 0 0 0],53104226,776
105,1611766000806,Patterson Elementary,Fremont Unified,Alameda,35521 Cabrillo Drive,Fremont,94536-5499,CA,37.56225,-122.03085,public,1,1,1,1,1,1,1,0,0,0,0,0,0,51.0,98.0,97.0,112.0,93.0,91.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,9.0,8.0,8.0,,3.0,2.0,348503,1105,[1 1 1 1 1 1 1 0 0 0 0 0 0],295570836,786
106,1611766000830,Vallejo Mill Elementary,Fremont Unified,Alameda,38569 Canyon Heights Drive,Fremont,94536-1899,CA,37.574495,-121.9599,public,1,1,1,1,1,1,1,0,0,0,0,0,0,94.0,72.0,71.0,80.0,65.0,80.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,7.0,7.0,7.0,,4.0,5.0,315159,1106,[1 1 1 1 1 1 1 0 0 0 0 0 0],1667737062,781
107,1611766000848,Warm Springs Elementary,Fremont Unified,Alameda,47370 Warm Springs Boulevard,Fremont,94539-7458,CA,37.482877,-121.92534,public,0,0,0,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,283.0,270.0,285.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.0,10.0,10.0,10.0,,5.0,4.0,325157,1107,[0 0 0 1 1 1 1 0 0 0 0 0 0],3870839621,749
108,1611766056873,Centerville Junior High,Fremont Unified,Alameda,37720 Fremont Boulevard,Fremont,94536-5096,CA,37.555648,-122.0019,public,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,9.0,9.0,9.0,,5.0,6.0,305277,1108,[0 0 0 0 0 0 0 1 1 0 0 0 0],2954360036,775
109,1611766056881,G. M. Walters Junior High,Fremont Unified,Alameda,39600 Logan Drive,Fremont,94538-1912,CA,37.5373,-121.98586,public,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,7.0,7.0,7.0,,6.0,7.0,307344,1109,[0 0 0 0 0 0 0 1 1 0 0 0 0],1666819847,764
110,1611766056907,John M. Horner Junior High,Fremont Unified,Alameda,41365 Chapel Way,Fremont,94538-4202,CA,37.528537,-121.96295,public,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,10.0,10.0,10.0,,6.0,6.0,336110,1110,[0 0 0 0 0 0 0 1 1 0 0 0 0],53026902,761
111,1611766056915,Thornton Junior High,Fremont Unified,Alameda,4357 Thornton Avenue,Fremont,94536-4897,CA,37.557124,-122.01454,public,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.0,10.0,10.0,10.0,,4.0,4.0,302821,1111,[0 0 0 0 0 0 0 1 1 0 0 0 0],4000470397,785
112,1611766056923,William Hopkins Junior High,Fremont Unified,Alameda,600 Driscoll Road,Fremont,94539-3803,CA,37.54702,-121.94242,public,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.0,10.0,10.0,10.0,,4.0,6.0,329338,1112,[0 0 0 0 0 0 0 1 1 0 0 0 0],2642878370,779
113,1611766066468,John Gomes Elementary,Fremont Unified,Alameda,555 Lemos Lane,Fremont,94539-3750,CA,37.550361,-121.94761,public,1,1,1,1,1,1,1,0,0,0,0,0,0,168.0,73.0,99.0,85.0,85.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,10.0,10.0,10.0,,6.0,5.0,340004,1113,[1 1 1 1 1 1 1 0 0 0 0 0 0],2642878370,779
114,1611766089320,Brookvale Elementary,Fremont Unified,Alameda,3400 Nicolet Avenue,Fremont,94536-3598,CA,37.568768,-122.01399,public,1,1,1,1,1,1,1,0,0,0,0,0,0,178.0,95.0,99.0,64.0,83.0,62.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,10.0,9.0,10.0,,3.0,3.0,310536,1114,[1 1 1 1 1 1 1 0 0 0 0 0 0],53101819,784
115,1611766089619,Warwick Elementary,Fremont Unified,Alameda,3375 Warwick Road,Fremont,94555-2499,CA,37.57651,-122.03048,public,1,1,1,1,1,1,1,0,0,0,0,0,0,145.0,127.0,124.0,127.0,125.0,129.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.0,10.0,10.0,10.0,,6.0,5.0,346765,1115,[1 1 1 1 1 1 1 0 0 0 0 0 0],951012132,787
116,1611766090526,Joshua Chadbourne Elementary,Fremont Unified,Alameda,801 Plymouth Avenue,Fremont,94539-4637,CA,37.542168,-121.93996,public,1,1,1,1,1,1,1,0,0,0,0,0,0,97.0,90.0,96.0,112.0,100.0,124.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,10.0,10.0,10.0,,4.0,5.0,330853,1116,[1 1 1 1 1 1 1 0 0 0 0 0 0],3258629573,756
117,1611766090534,Mission San Jose Elementary,Fremont Unified,Alameda,43545 Bryant Street,Fremont,94539-5885,CA,37.52829600000001,-121.92137,public,1,1,1,1,1,1,1,0,0,0,0,0,0,102.0,109.0,72.0,56.0,81.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,10.0,10.0,10.0,,5.0,6.0,319555,1117,[1 1 1 1 1 1 1 0 0 0 0 0 0],53039965,755
118,1611766090542,Oliveira Elementary,Fremont Unified,Alameda,4180 Alder Avenue,Fremont,94536-4799,CA,37.560394,-122.01771,public,1,1,1,1,1,1,1,0,0,0,0,0,0,214.0,120.0,159.0,112.0,121.0,92.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,9.0,9.0,9.0,,5.0,4.0,301602,1118,[1 1 1 1 1 1 1 0 0 0 0 0 0],4000200250,785
119,1611766090559,Steven Millard Elementary,Fremont Unified,Alameda,5200 Valpey Park Drive,Fremont,94538-3262,CA,37.520062,-121.97397,public,1,1,1,1,1,1,1,0,0,0,0,0,0,80.0,78.0,75.0,83.0,90.0,89.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,9.0,9.0,9.0,,6.0,4.0,338211,1119,[1 1 1 1 1 1 1 0 0 0 0 0 0],53101321,759
120,1611766104723,Ardenwood Elementary,Fremont Unified,Alameda,33955 Emilia Lane,Fremont,94555-2068,CA,37.572796,-122.05205,public,1,1,1,1,1,1,1,0,0,0,0,0,0,144.0,144.0,144.0,140.0,120.0,120.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,10.0,10.0,10.0,,5.0,4.0,351428,1120,[1 1 1 1 1 1 1 0 0 0 0 0 0],4178697025,788
121,1611766106983,Fred E. Weibel Elementary,Fremont Unified,Alameda,45135 South Grimmer Boulevard,Fremont,94539-6631,CA,37.507308,-121.92838,public,1,1,1,1,1,1,1,0,0,0,0,0,0,108.0,117.0,115.0,113.0,115.0,136.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.0,10.0,10.0,10.0,,4.0,6.0,325705,1121,[1 1 1 1 1 1 1 0 0 0 0 0 0],611570721,753
122,1611766111330,Forest Park Elementary,Fremont Unified,Alameda,34400 Maybird Circle,Fremont,94555-2917,CA,37.561214,-122.05188,public,1,1,1,1,1,1,1,0,0,0,0,0,0,144.0,144.0,120.0,140.0,167.0,147.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,10.0,10.0,10.0,,5.0,6.0,355462,1122,[1 1 1 1 1 1 1 0 0 0 0 0 0],4178697024,769
123,1611920108670,Leadership Public Schools - Hayward,Hayward Unified,Alameda,28000 Calaroga Avenue,Hayward,94545-4600,CA,37.624193,-122.0879,public,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,147.0,148.0,134.0,0.0,578.0,9.0,10.0,10.0,,10.0,10.0,283357,1123,[0 0 0 0 0 0 0 0 0 1 1 1 1],53076096,809
124,1611920111815,Stonebrae Elementary,Hayward Unified,Alameda,28761 Hayward Boulevard,Hayward,94542-2213,CA,37.654731,-122.02047,public,1,1,1,1,1,1,1,0,0,0,0,0,0,116.0,101.0,92.0,97.0,102.0,108.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,5.0,6.0,6.0,,3.0,3.0,202055,1124,[1 1 1 1 1 1 1 0 0 0 0 0 0],1831756462,820
125,1611920119248,Golden Oak Montessori of Hayward,Hayward Unified,Alameda,2652 Vergil Court,Castro Valley,94546-6402,CA,37.687804,-122.06973,public,0,1,1,1,1,1,1,1,1,0,0,0,0,0.0,32.0,31.0,34.0,32.0,31.0,29.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,7.0,7.0,5.0,,1.0,1.0,256812,1125,[0 1 1 1 1 1 1 1 1 0 0 0 0],1807996319,842
